;Content ID;Reaction Type;Datetime (Day);Datetime ( Time);Content Type;Category;Sentiment;Score;;;
221;b18cb63f-4c8e-44ee-a47f-541e95191d11;want;17-Feb-21;2:43 PM;photo;public speaking;positive;70;;;
222;b18cb63f-4c8e-44ee-a47f-541e95191d11;scared;18-Feb-21;3:43 PM;photo;public speaking;negative;15;;;
223;5118e9c5-1377-4cc5-a486-65b35b7b7b76;super love;19-Feb-21;4:43 PM;GIF;science;positive;75;;;
224;5118e9c5-1377-4cc5-a486-65b35b7b7b76;heart;20-Feb-21;5:43 PM;GIF;science;positive;60;;;
225;5118e9c5-1377-4cc5-a486-65b35b7b7b76;intrigued;21-Feb-21;6:43 PM;GIF;science;positive;45;;;
226;5118e9c5-1377-4cc5-a486-65b35b7b7b76;super love;22-Feb-21;7:43 PM;GIF;science;positive;75;;;
227;5118e9c5-1377-4cc5-a486-65b35b7b7b76;worried;23-Feb-21;8:43 PM;GIF;science;negative;12;;;
228;5118e9c5-1377-4cc5-a486-65b35b7b7b76;cherish;24-Feb-21;9:43 PM;GIF;science;positive;70;;;
229;5118e9c5-1377-4cc5-a486-65b35b7b7b76;indifferent;25-Feb-21;10:43 PM;GIF;science;neutral;20;;;
230;5118e9c5-1377-4cc5-a486-65b35b7b7b76;adore;26-Feb-21;11:43 PM;GIF;science;positive;72;;;
231;5118e9c5-1377-4cc5-a486-65b35b7b7b76;intrigued;27-Feb-21;12:43 AM;GIF;science;positive;45;;;
232;5118e9c5-1377-4cc5-a486-65b35b7b7b76;love;28-Feb-21;1:43 AM;GIF;science;positive;65;;;
233;5118e9c5-1377-4cc5-a486-65b35b7b7b76;scared;1-Mar-21;2:43 AM;GIF;science;negative;15;;;
234;5118e9c5-1377-4cc5-a486-65b35b7b7b76;heart;2-Mar-21;3:43 AM;GIF;science;positive;60;;;
235;5118e9c5-1377-4cc5-a486-65b35b7b7b76;want;3-Mar-21;4:43 AM;GIF;science;positive;70;;;
236;5118e9c5-1377-4cc5-a486-65b35b7b7b76;like;4-Mar-21;5:43 AM;GIF;science;positive;50;;;
237;5118e9c5-1377-4cc5-a486-65b35b7b7b76;hate;5-Mar-21;6:43 AM;GIF;science;negative;5;;;
238;5118e9c5-1377-4cc5-a486-65b35b7b7b76;love;6-Mar-21;7:43 AM;GIF;science;positive;65;;;
239;5118e9c5-1377-4cc5-a486-65b35b7b7b76;disgust;7-Mar-21;8:43 AM;GIF;science;negative;0;;;
240;5118e9c5-1377-4cc5-a486-65b35b7b7b76;adore;8-Mar-21;9:43 AM;GIF;science;positive;72;;;
241;5118e9c5-1377-4cc5-a486-65b35b7b7b76;scared;9-Mar-21;10:43 AM;GIF;science;negative;15;;;
242;5118e9c5-1377-4cc5-a486-65b35b7b7b76;intrigued;10-Mar-21;11:43 AM;GIF;science;positive;45;;;
243;5118e9c5-1377-4cc5-a486-65b35b7b7b76;intrigued;11-Mar-21;12:43 PM;GIF;science;positive;45;;;
244;5118e9c5-1377-4cc5-a486-65b35b7b7b76;love;12-Mar-21;1:43 PM;GIF;science;positive;65;;;
245;0be59876-d70c-486c-8e0b-a06bef7a2cd6;cherish;13-Mar-21;2:43 PM;GIF;tennis;positive;70;;;
246;0be59876-d70c-486c-8e0b-a06bef7a2cd6;worried;14-Mar-21;3:43 PM;GIF;tennis;negative;12;;;
247;0be59876-d70c-486c-8e0b-a06bef7a2cd6;indifferent;15-Mar-21;4:43 PM;GIF;tennis;neutral;20;;;
248;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;16-Mar-21;5:43 PM;GIF;tennis;positive;75;;;
249;0be59876-d70c-486c-8e0b-a06bef7a2cd6;worried;17-Mar-21;6:43 PM;GIF;tennis;negative;12;;;
250;0be59876-d70c-486c-8e0b-a06bef7a2cd6;indifferent;18-Mar-21;7:43 PM;GIF;tennis;neutral;20;;;
251;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;19-Mar-21;8:43 PM;GIF;tennis;positive;75;;;
252;0be59876-d70c-486c-8e0b-a06bef7a2cd6;worried;20-Mar-21;9:43 PM;GIF;tennis;negative;12;;;
253;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;21-Mar-21;10:43 PM;GIF;tennis;positive;45;;;
254;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;22-Mar-21;11:43 PM;GIF;tennis;negative;0;;;
255;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;23-Mar-21;12:43 AM;GIF;tennis;neutral;35;;;
256;0be59876-d70c-486c-8e0b-a06bef7a2cd6;scared;24-Mar-21;1:43 AM;GIF;tennis;negative;15;;;
257;0be59876-d70c-486c-8e0b-a06bef7a2cd6;scared;25-Mar-21;2:43 AM;GIF;tennis;negative;15;;;
258;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;26-Mar-21;3:43 AM;GIF;tennis;negative;5;;;
259;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;27-Mar-21;4:43 AM;GIF;tennis;positive;60;;;
260;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;28-Mar-21;5:43 AM;GIF;tennis;positive;75;;;
261;0be59876-d70c-486c-8e0b-a06bef7a2cd6;worried;29-Mar-21;6:43 AM;GIF;tennis;negative;12;;;
262;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;30-Mar-21;7:43 AM;GIF;tennis;positive;75;;;
263;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;31-Mar-21;8:43 AM;GIF;tennis;negative;5;;;
264;0be59876-d70c-486c-8e0b-a06bef7a2cd6;want;1-Apr-21;9:43 AM;GIF;tennis;positive;70;;;
265;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;2-Apr-21;10:43 AM;GIF;tennis;positive;60;;;
266;0be59876-d70c-486c-8e0b-a06bef7a2cd6;want;3-Apr-21;11:43 AM;GIF;tennis;positive;70;;;
267;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;4-Apr-21;12:43 PM;GIF;tennis;positive;45;;;
268;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;5-Apr-21;1:43 PM;GIF;tennis;neutral;35;;;
269;0be59876-d70c-486c-8e0b-a06bef7a2cd6;interested;6-Apr-21;2:43 PM;GIF;tennis;positive;30;;;
270;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;7-Apr-21;3:43 PM;GIF;tennis;positive;60;;;
271;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;8-Apr-21;4:43 PM;GIF;tennis;neutral;35;;;
272;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;9-Apr-21;5:43 PM;GIF;tennis;positive;45;;;
273;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;10-Apr-21;6:43 PM;GIF;tennis;neutral;35;;;
274;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;11-Apr-21;7:43 PM;GIF;tennis;positive;60;;;
275;0be59876-d70c-486c-8e0b-a06bef7a2cd6;cherish;12-Apr-21;8:43 PM;GIF;tennis;positive;70;;;
276;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;13-Apr-21;9:43 PM;GIF;tennis;positive;75;;;
277;0be59876-d70c-486c-8e0b-a06bef7a2cd6;cherish;14-Apr-21;10:43 PM;GIF;tennis;positive;70;;;
278;0be59876-d70c-486c-8e0b-a06bef7a2cd6;dislike;15-Apr-21;11:43 PM;GIF;tennis;negative;10;;;
279;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;16-Apr-21;12:43 AM;GIF;tennis;positive;60;;;
280;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;17-Apr-21;1:43 AM;GIF;tennis;negative;5;;;
281;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;18-Apr-21;2:43 AM;GIF;tennis;negative;5;;;
282;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;19-Apr-21;3:43 AM;GIF;tennis;neutral;35;;;
283;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;20-Apr-21;4:43 AM;GIF;tennis;negative;0;;;
284;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;21-Apr-21;5:43 AM;GIF;tennis;positive;45;;;
285;0be59876-d70c-486c-8e0b-a06bef7a2cd6;cherish;22-Apr-21;6:43 AM;GIF;tennis;positive;70;;;
286;0be59876-d70c-486c-8e0b-a06bef7a2cd6;dislike;23-Apr-21;7:43 AM;GIF;tennis;negative;10;;;
287;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;24-Apr-21;8:43 AM;GIF;tennis;negative;0;;;
288;0be59876-d70c-486c-8e0b-a06bef7a2cd6;want;25-Apr-21;9:43 AM;GIF;tennis;positive;70;;;
289;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;26-Apr-21;10:43 AM;GIF;tennis;neutral;35;;;
290;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;27-Apr-21;11:43 AM;GIF;tennis;negative;5;;;
291;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;28-Apr-21;12:43 PM;GIF;tennis;negative;0;;;
292;81abd65a-3b76-4574-a0a7-db6bf7184ae2;love;29-Apr-21;1:43 PM;video;food;positive;65;;;
293;81abd65a-3b76-4574-a0a7-db6bf7184ae2;worried;30-Apr-21;2:43 PM;video;food;negative;12;;;
294;81abd65a-3b76-4574-a0a7-db6bf7184ae2;worried;1-May-21;3:43 PM;video;food;negative;12;;;
295;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;2-May-21;4:43 PM;video;food;positive;75;;;
296;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;3-May-21;5:43 PM;video;food;neutral;35;;;
297;81abd65a-3b76-4574-a0a7-db6bf7184ae2;indifferent;4-May-21;6:43 PM;video;food;neutral;20;;;
298;81abd65a-3b76-4574-a0a7-db6bf7184ae2;worried;5-May-21;7:43 PM;video;food;negative;12;;;
299;81abd65a-3b76-4574-a0a7-db6bf7184ae2;indifferent;6-May-21;8:43 PM;video;food;neutral;20;;;
300;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;7-May-21;9:43 PM;video;food;positive;75;;;
301;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;8-May-21;10:43 PM;video;food;neutral;35;;;
302;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;9-May-21;11:43 PM;video;food;negative;0;;;
303;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;10-May-21;12:43 AM;video;food;negative;15;;;
304;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;11-May-21;1:43 AM;video;food;negative;15;;;
305;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;12-May-21;2:43 AM;video;food;negative;0;;;
306;81abd65a-3b76-4574-a0a7-db6bf7184ae2;adore;13-May-21;3:43 AM;video;food;positive;72;;;
307;81abd65a-3b76-4574-a0a7-db6bf7184ae2;dislike;14-May-21;4:43 AM;video;food;negative;10;;;
308;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;15-May-21;5:43 AM;video;food;negative;0;;;
309;81abd65a-3b76-4574-a0a7-db6bf7184ae2;love;16-May-21;6:43 AM;video;food;positive;65;;;
310;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;17-May-21;7:43 AM;video;food;positive;60;;;
311;81abd65a-3b76-4574-a0a7-db6bf7184ae2;love;18-May-21;8:43 AM;video;food;positive;65;;;
312;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;19-May-21;9:43 AM;video;food;neutral;35;;;
313;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;20-May-21;10:43 AM;video;food;positive;45;;;
314;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;21-May-21;11:43 AM;video;food;positive;45;;;
315;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;22-May-21;12:43 PM;video;food;negative;0;;;
316;81abd65a-3b76-4574-a0a7-db6bf7184ae2;like;23-May-21;1:43 PM;video;food;positive;50;;;
317;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;24-May-21;2:43 PM;video;food;positive;75;;;
318;81abd65a-3b76-4574-a0a7-db6bf7184ae2;dislike;25-May-21;3:43 PM;video;food;negative;10;;;
319;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;26-May-21;4:43 PM;video;food;positive;60;;;
320;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;27-May-21;5:43 PM;video;food;positive;60;;;
321;81abd65a-3b76-4574-a0a7-db6bf7184ae2;dislike;28-May-21;6:43 PM;video;food;negative;10;;;
322;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;29-May-21;7:43 PM;video;food;positive;45;;;
323;81abd65a-3b76-4574-a0a7-db6bf7184ae2;adore;30-May-21;8:43 PM;video;food;positive;72;;;
324;81abd65a-3b76-4574-a0a7-db6bf7184ae2;indifferent;31-May-21;9:43 PM;video;food;neutral;20;;;
325;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;1-Jun-21;10:43 PM;video;food;positive;75;;;
326;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;2-Jun-21;11:43 PM;video;food;negative;0;;;
327;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;3-Jun-21;12:43 AM;video;food;neutral;35;;;
328;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;4-Jun-21;1:43 AM;video;food;positive;75;;;
329;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;5-Jun-21;2:43 AM;video;food;positive;60;;;
330;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;6-Jun-21;3:43 AM;video;food;negative;15;;;
331;81abd65a-3b76-4574-a0a7-db6bf7184ae2;interested;7-Jun-21;4:43 AM;video;food;positive;30;;;
332;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;8-Jun-21;5:43 AM;video;food;negative;15;;;
333;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;9-Jun-21;6:43 AM;video;food;positive;75;;;
334;81abd65a-3b76-4574-a0a7-db6bf7184ae2;like;10-Jun-21;7:43 AM;video;food;positive;50;;;
335;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;11-Jun-21;8:43 AM;video;food;positive;75;;;
336;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;12-Jun-21;9:43 AM;video;food;positive;45;;;
337;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;13-Jun-21;10:43 AM;video;food;negative;15;;;
338;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;14-Jun-21;11:43 AM;video;food;neutral;35;;;
339;81abd65a-3b76-4574-a0a7-db6bf7184ae2;like;15-Jun-21;12:43 PM;video;food;positive;50;;;
340;e6ee2244-9382-49a9-8cbf-fa54aaaa2392;intrigued;16-Jun-21;1:43 PM;audio;travel;positive;45;;;
341;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;interested;17-Jun-21;2:43 PM;GIF;fitness;positive;30;;;
342;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;like;18-Jun-21;3:43 PM;GIF;fitness;positive;50;;;
343;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;disgust;19-Jun-21;4:43 PM;GIF;fitness;negative;0;;;
344;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;interested;20-Jun-21;5:43 PM;GIF;fitness;positive;30;;;
345;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;worried;21-Jun-21;6:43 PM;GIF;fitness;negative;12;;;
346;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;worried;22-Jun-21;7:43 PM;GIF;fitness;negative;12;;;
347;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;indifferent;23-Jun-21;8:43 PM;GIF;fitness;neutral;20;;;
348;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;cherish;24-Jun-21;9:43 PM;GIF;fitness;positive;70;;;
349;f332d362-dc48-46c2-a64b-641157c0987e;adore;25-Jun-21;10:43 PM;GIF;soccer;positive;72;;;
350;f332d362-dc48-46c2-a64b-641157c0987e;interested;26-Jun-21;11:43 PM;GIF;soccer;positive;30;;;
351;f332d362-dc48-46c2-a64b-641157c0987e;want;27-Jun-21;12:43 AM;GIF;soccer;positive;70;;;
352;f332d362-dc48-46c2-a64b-641157c0987e;indifferent;28-Jun-21;1:43 AM;GIF;soccer;neutral;20;;;
353;f332d362-dc48-46c2-a64b-641157c0987e;indifferent;29-Jun-21;2:43 AM;GIF;soccer;neutral;20;;;
354;f332d362-dc48-46c2-a64b-641157c0987e;disgust;30-Jun-21;3:43 AM;GIF;soccer;negative;0;;;
355;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;1-Jul-21;4:43 AM;video;public speaking;negative;5;;;
356;a2e93b29-9259-4092-a4d7-62d5e823bb74;worried;2-Jul-21;5:43 AM;video;public speaking;negative;12;;;
357;a2e93b29-9259-4092-a4d7-62d5e823bb74;interested;3-Jul-21;6:43 AM;video;public speaking;positive;30;;;
358;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;4-Jul-21;7:43 AM;video;public speaking;negative;15;;;
359;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;5-Jul-21;8:43 AM;video;public speaking;negative;5;;;
360;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;6-Jul-21;9:43 AM;video;public speaking;positive;70;;;
361;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;7-Jul-21;10:43 AM;video;public speaking;negative;5;;;
362;a2e93b29-9259-4092-a4d7-62d5e823bb74;worried;8-Jul-21;11:43 AM;video;public speaking;negative;12;;;
363;a2e93b29-9259-4092-a4d7-62d5e823bb74;love;9-Jul-21;12:43 PM;video;public speaking;positive;65;;;
364;a2e93b29-9259-4092-a4d7-62d5e823bb74;like;10-Jul-21;1:43 PM;video;public speaking;positive;50;;;
365;a2e93b29-9259-4092-a4d7-62d5e823bb74;indifferent;11-Jul-21;2:43 PM;video;public speaking;neutral;20;;;
366;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;12-Jul-21;3:43 PM;video;public speaking;positive;70;;;
367;a2e93b29-9259-4092-a4d7-62d5e823bb74;love;13-Jul-21;4:43 PM;video;public speaking;positive;65;;;
368;a2e93b29-9259-4092-a4d7-62d5e823bb74;dislike;14-Jul-21;5:43 PM;video;public speaking;negative;10;;;
369;a2e93b29-9259-4092-a4d7-62d5e823bb74;heart;15-Jul-21;6:43 PM;video;public speaking;positive;60;;;
370;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;16-Jul-21;7:43 PM;video;public speaking;positive;70;;;
371;a2e93b29-9259-4092-a4d7-62d5e823bb74;dislike;17-Jul-21;8:43 PM;video;public speaking;negative;10;;;
372;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;18-Jul-21;9:43 PM;video;public speaking;positive;70;;;
373;a2e93b29-9259-4092-a4d7-62d5e823bb74;adore;19-Jul-21;10:43 PM;video;public speaking;positive;72;;;
374;a2e93b29-9259-4092-a4d7-62d5e823bb74;cherish;20-Jul-21;11:43 PM;video;public speaking;positive;70;;;
375;a2e93b29-9259-4092-a4d7-62d5e823bb74;adore;21-Jul-21;12:43 AM;video;public speaking;positive;72;;;
376;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;22-Jul-21;1:43 AM;video;public speaking;positive;70;;;
377;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;23-Jul-21;2:43 AM;video;public speaking;positive;70;;;
378;a2e93b29-9259-4092-a4d7-62d5e823bb74;adore;24-Jul-21;3:43 AM;video;public speaking;positive;72;;;
379;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;25-Jul-21;4:43 AM;video;public speaking;negative;5;;;
380;a2e93b29-9259-4092-a4d7-62d5e823bb74;disgust;26-Jul-21;5:43 AM;video;public speaking;negative;0;;;
381;a2e93b29-9259-4092-a4d7-62d5e823bb74;peeking;27-Jul-21;6:43 AM;video;public speaking;neutral;35;;;
382;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;28-Jul-21;7:43 AM;video;public speaking;negative;5;;;
383;a2e93b29-9259-4092-a4d7-62d5e823bb74;super love;29-Jul-21;8:43 AM;video;public speaking;positive;75;;;
384;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;30-Jul-21;9:43 AM;video;public speaking;negative;15;;;
385;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;31-Jul-21;10:43 AM;video;public speaking;negative;15;;;
386;a2e93b29-9259-4092-a4d7-62d5e823bb74;disgust;1-Aug-21;11:43 AM;video;public speaking;negative;0;;;
387;a2e93b29-9259-4092-a4d7-62d5e823bb74;disgust;2-Aug-21;12:43 PM;video;public speaking;negative;0;;;
388;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;3-Aug-21;1:43 PM;video;public speaking;negative;15;;;
389;a2e93b29-9259-4092-a4d7-62d5e823bb74;intrigued;4-Aug-21;2:43 PM;video;public speaking;positive;45;;;
390;a2e93b29-9259-4092-a4d7-62d5e823bb74;super love;5-Aug-21;3:43 PM;video;public speaking;positive;75;;;
391;a2e93b29-9259-4092-a4d7-62d5e823bb74;interested;6-Aug-21;4:43 PM;video;public speaking;positive;30;;;
392;a2e93b29-9259-4092-a4d7-62d5e823bb74;intrigued;7-Aug-21;5:43 PM;video;public speaking;positive;45;;;
393;9b3a6d30-48e8-476c-82be-9031524bd04d;disgust;8-Aug-21;6:43 PM;video;food;negative;0;;;
394;9b3a6d30-48e8-476c-82be-9031524bd04d;hate;9-Aug-21;7:43 PM;video;food;negative;5;;;
395;9b3a6d30-48e8-476c-82be-9031524bd04d;cherish;10-Aug-21;8:43 PM;video;food;positive;70;;;
396;9b3a6d30-48e8-476c-82be-9031524bd04d;hate;11-Aug-21;9:43 PM;video;food;negative;5;;;
397;9b3a6d30-48e8-476c-82be-9031524bd04d;scared;12-Aug-21;10:43 PM;video;food;negative;15;;;
398;9b3a6d30-48e8-476c-82be-9031524bd04d;intrigued;13-Aug-21;11:43 PM;video;food;positive;45;;;
399;9b3a6d30-48e8-476c-82be-9031524bd04d;worried;14-Aug-21;12:43 AM;video;food;negative;12;;;
400;9b3a6d30-48e8-476c-82be-9031524bd04d;want;15-Aug-21;1:43 AM;video;food;positive;70;;;
401;9b3a6d30-48e8-476c-82be-9031524bd04d;cherish;16-Aug-21;2:43 AM;video;food;positive;70;;;
402;9b3a6d30-48e8-476c-82be-9031524bd04d;scared;17-Aug-21;3:43 AM;video;food;negative;15;;;
403;9b3a6d30-48e8-476c-82be-9031524bd04d;like;18-Aug-21;4:43 AM;video;food;positive;50;;;
404;9b3a6d30-48e8-476c-82be-9031524bd04d;disgust;19-Aug-21;5:43 AM;video;food;negative;0;;;
405;9b3a6d30-48e8-476c-82be-9031524bd04d;dislike;20-Aug-21;6:43 AM;video;food;negative;10;;;
406;9b3a6d30-48e8-476c-82be-9031524bd04d;interested;21-Aug-21;7:43 AM;video;food;positive;30;;;
407;9b3a6d30-48e8-476c-82be-9031524bd04d;adore;22-Aug-21;8:43 AM;video;food;positive;72;;;
408;9b3a6d30-48e8-476c-82be-9031524bd04d;like;23-Aug-21;9:43 AM;video;food;positive;50;;;
409;9b3a6d30-48e8-476c-82be-9031524bd04d;dislike;24-Aug-21;10:43 AM;video;food;negative;10;;;
410;9b3a6d30-48e8-476c-82be-9031524bd04d;scared;25-Aug-21;11:43 AM;video;food;negative;15;;;
411;9b3a6d30-48e8-476c-82be-9031524bd04d;indifferent;26-Aug-21;12:43 PM;video;food;neutral;20;;;
412;9b3a6d30-48e8-476c-82be-9031524bd04d;indifferent;27-Aug-21;1:43 PM;video;food;neutral;20;;;
413;9b3a6d30-48e8-476c-82be-9031524bd04d;interested;28-Aug-21;2:43 PM;video;food;positive;30;;;
414;9b3a6d30-48e8-476c-82be-9031524bd04d;like;29-Aug-21;3:43 PM;video;food;positive;50;;;
415;9b3a6d30-48e8-476c-82be-9031524bd04d;super love;30-Aug-21;4:43 PM;video;food;positive;75;;;
416;9b3a6d30-48e8-476c-82be-9031524bd04d;worried;31-Aug-21;5:43 PM;video;food;negative;12;;;
417;9b3a6d30-48e8-476c-82be-9031524bd04d;intrigued;1-Sep-21;6:43 PM;video;food;positive;45;;;
418;9b3a6d30-48e8-476c-82be-9031524bd04d;super love;2-Sep-21;7:43 PM;video;food;positive;75;;;
419;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;adore;3-Sep-21;8:43 PM;video;tennis;positive;72;;;
420;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;peeking;4-Sep-21;9:43 PM;video;tennis;neutral;35;;;
421;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;disgust;5-Sep-21;10:43 PM;video;tennis;negative;0;;;
422;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;worried;6-Sep-21;11:43 PM;video;tennis;negative;12;;;
423;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;worried;7-Sep-21;12:43 AM;video;tennis;negative;12;;;
424;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;disgust;8-Sep-21;1:43 AM;video;tennis;negative;0;;;
425;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;heart;9-Sep-21;2:43 AM;video;tennis;positive;60;;;
426;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;10-Sep-21;3:43 AM;video;tennis;negative;5;;;
427;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;like;11-Sep-21;4:43 AM;video;tennis;positive;50;;;
428;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;scared;12-Sep-21;5:43 AM;video;tennis;negative;15;;;
429;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;13-Sep-21;6:43 AM;video;tennis;negative;5;;;
430;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;love;14-Sep-21;7:43 AM;video;tennis;positive;65;;;
431;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;scared;15-Sep-21;8:43 AM;video;tennis;negative;15;;;
432;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;want;16-Sep-21;9:43 AM;video;tennis;positive;70;;;
433;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;love;17-Sep-21;10:43 AM;video;tennis;positive;65;;;
434;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;dislike;18-Sep-21;11:43 AM;video;tennis;negative;10;;;
435;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;like;19-Sep-21;12:43 PM;video;tennis;positive;50;;;
436;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;want;20-Sep-21;1:43 PM;video;tennis;positive;70;;;
437;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;like;21-Sep-21;2:43 PM;video;tennis;positive;50;;;
438;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;heart;22-Sep-21;3:43 PM;video;tennis;positive;60;;;
439;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;scared;23-Sep-21;4:43 PM;video;tennis;negative;15;;;
440;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;love;24-Sep-21;5:43 PM;video;tennis;positive;65;;;
441;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;25-Sep-21;6:43 PM;video;tennis;negative;5;;;
442;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;intrigued;26-Sep-21;7:43 PM;video;tennis;positive;45;;;
443;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;want;27-Sep-21;8:43 PM;video;tennis;positive;70;;;
444;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;28-Sep-21;9:43 PM;video;tennis;negative;5;;;
445;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;dislike;29-Sep-21;10:43 PM;video;tennis;negative;10;;;
